shipping_key,shipping_type,delivery_days,order_status
1154,Standard,37,delivered
1155,Standard,24,delivered
1156,Standard,29,delivered
1157,Standard,13,delivered
1158,Standard,21,delivered
1159,Standard,21,delivered
1160,Standard,26,delivered
1161,Standard,29,unavailable
1162,Standard,29,delivered
1163,Standard,32,delivered
1164,Standard,34,delivered
1165,Standard,21,delivered
1166,Standard,26,delivered
1167,Standard,36,delivered
1168,Standard,23,delivered
1169,Standard,10,delivered
1170,Standard,40,delivered
1171,Standard,27,delivered
1172,Standard,31,delivered
1173,Standard,24,delivered
1174,Standard,23,delivered
1175,Standard,13,delivered
1176,Standard,24,shipped
1177,Standard,19,delivered
1178,Standard,13,delivered
1179,Standard,38,delivered
1180,Standard,13,delivered
1181,Standard,27,delivered
1182,Standard,4,delivered
1183,Standard,20,delivered
1184,Standard,29,delivered
1185,Express,17,delivered
1186,Express,15,delivered
1187,Standard,17,delivered
1188,Express,13,delivered
1189,Standard,18,delivered
1190,Standard,30,delivered
1191,Standard,20,delivered
1192,Standard,39,delivered
1193,Standard,24,processing
1194,Standard,15,delivered
1195,Standard,22,delivered
1196,Standard,23,delivered
1197,Standard,27,delivered
1198,Standard,22,delivered
1199,Standard,31,delivered
1200,Standard,28,delivered
1201,Standard,15,delivered
1202,Standard,23,delivered
1203,Standard,16,delivered
1204,Standard,53,delivered
1205,Standard,38,delivered
1206,Standard,9,delivered
1207,Standard,25,delivered
1208,Standard,22,delivered
1209,Standard,27,delivered
1210,Standard,22,delivered
1211,Standard,20,delivered
1212,Express,21,delivered
1213,Standard,28,delivered
1214,Standard,11,delivered
1215,Standard,24,delivered
1216,Standard,12,delivered
1217,Standard,36,delivered
1218,Standard,32,delivered
1219,Standard,14,delivered
1220,Standard,28,delivered
1221,Standard,25,delivered
1222,Standard,38,delivered
1223,Standard,31,delivered
1224,Standard,12,delivered
1225,Standard,31,delivered
1226,Standard,22,delivered
1227,Standard,36,delivered
1228,Standard,35,delivered
1229,Standard,19,delivered
1230,Standard,30,delivered
1231,Standard,9,delivered
1232,Standard,8,delivered
1233,Standard,23,delivered
1234,Standard,22,delivered
1235,Standard,31,delivered
1236,Standard,28,delivered
1237,Standard,16,delivered
1238,Standard,25,delivered
1239,Standard,11,delivered
1240,Standard,21,delivered
1241,Standard,20,delivered
1242,Standard,9,delivered
1243,Standard,27,delivered
1244,Standard,19,delivered
1245,Standard,28,delivered
1246,Standard,23,delivered
1247,Standard,33,delivered
1248,Standard,19,delivered
1249,Standard,16,delivered
1250,Standard,20,delivered
1251,Standard,28,delivered
1252,Standard,22,delivered
1253,Standard,20,delivered
1254,Standard,33,delivered
1255,Standard,23,delivered
1256,Standard,27,delivered
1257,Standard,28,delivered
1258,Standard,24,delivered
1259,Standard,39,delivered
1260,Standard,17,delivered
1261,Standard,26,delivered
1262,Standard,50,delivered
1263,Standard,24,delivered
1264,Standard,28,delivered
1265,Standard,21,delivered
1266,Standard,9,delivered
1267,Standard,29,delivered
1268,Standard,22,delivered
1269,Standard,11,delivered
1270,Standard,41,delivered
1271,Standard,22,delivered
1272,Standard,9,delivered
1273,Standard,22,delivered
1274,Standard,28,delivered
1275,Standard,35,delivered
1276,Standard,30,delivered
1277,Express,24,delivered
1278,Standard,4,delivered
1279,Standard,25,delivered
1280,Standard,20,delivered
1281,Standard,26,delivered
1282,Express,18,delivered
1283,Express,13,shipped
1284,Standard,18,delivered
1285,Standard,13,delivered
1286,Standard,27,delivered
1287,Standard,26,delivered
1288,Standard,35,delivered
1289,Standard,31,delivered
1290,Standard,27,delivered
1291,Standard,19,delivered
1292,Standard,21,delivered
1293,Standard,25,delivered
1294,Standard,36,delivered
1295,Standard,29,delivered
1296,Standard,36,delivered
1297,Standard,18,delivered
1298,Standard,27,delivered
1299,Standard,21,delivered
1300,Standard,18,delivered
1301,Standard,19,delivered
1302,Standard,13,delivered
1303,Standard,23,delivered
1304,Express,19,delivered
1305,Standard,22,delivered
1306,Standard,25,delivered
1307,Standard,14,delivered
1308,Standard,26,delivered
1309,Standard,15,delivered
1310,Standard,21,delivered
1311,Standard,30,delivered
1312,Standard,19,delivered
1313,Standard,27,delivered
1314,Standard,23,delivered
1315,Standard,16,delivered
1316,Standard,42,delivered
1317,Standard,30,delivered
1318,Standard,24,delivered
1319,Standard,25,delivered
1320,Standard,23,delivered
1321,Standard,9,delivered
1322,Standard,21,delivered
1323,Standard,18,delivered
1324,Standard,7,delivered
1325,Standard,13,delivered
1326,Standard,25,delivered
1327,Standard,15,delivered
1328,Standard,34,delivered
1329,Standard,18,delivered
1330,Standard,26,delivered
1331,Standard,23,delivered
1332,Standard,25,delivered
1333,Standard,25,delivered
1334,Standard,24,delivered
1335,Standard,24,delivered
1336,Standard,18,delivered
1337,Standard,32,delivered
1338,Standard,17,delivered
1339,Standard,18,delivered
1340,Standard,14,delivered
1341,Standard,31,delivered
1342,Standard,24,delivered
1343,Standard,27,delivered
1344,Standard,40,delivered
1345,Standard,15,delivered
1346,Standard,36,delivered
1347,Standard,19,delivered
1348,Standard,10,delivered
1349,Standard,23,delivered
1350,Standard,17,delivered
1351,Standard,19,delivered
1352,Standard,30,delivered
1353,Standard,19,delivered
1354,Standard,20,delivered
1355,Standard,26,delivered
1356,Standard,11,delivered
1357,Standard,30,delivered
1358,Standard,17,delivered
1359,Standard,16,delivered
1360,Standard,19,delivered
1361,Standard,22,delivered
1362,Standard,20,delivered
1363,Standard,24,delivered
1364,Standard,21,delivered
1365,Standard,38,delivered
1366,Standard,33,delivered
1367,Standard,15,delivered
1368,Standard,23,delivered
1369,Standard,22,shipped
1370,Standard,28,delivered
1371,Standard,14,delivered
1372,Standard,24,delivered
1373,Standard,24,delivered
1374,Standard,33,delivered
1375,Standard,34,delivered
1376,Standard,26,delivered
1377,Standard,15,delivered
1378,Standard,27,delivered
1379,Standard,7,delivered
1380,Standard,10,delivered
1381,Standard,30,delivered
1382,Standard,42,delivered
1383,Standard,23,delivered
1384,Standard,20,delivered
1385,Standard,56,delivered
1386,Standard,25,delivered
1387,Standard,23,delivered
1388,Standard,39,delivered
1389,Standard,30,delivered
1390,Standard,25,delivered
1391,Standard,21,delivered
1392,Standard,17,delivered
1393,Standard,20,delivered
1394,Standard,21,delivered
1395,Standard,22,delivered
1396,Standard,22,delivered
1397,Standard,19,shipped
1398,Standard,23,delivered
1399,Standard,7,delivered
1400,Standard,23,delivered
1401,Standard,19,delivered
1402,Standard,24,delivered
1403,Standard,28,delivered
1404,Standard,33,delivered
1405,Standard,19,delivered
1406,Standard,31,delivered
1407,Standard,29,delivered
1408,Standard,27,delivered
1409,Standard,20,delivered
1410,Standard,24,delivered
1411,Standard,16,delivered
1412,Standard,25,delivered
1413,Standard,8,delivered
1414,Standard,44,delivered
1415,Standard,13,delivered
1416,Standard,23,delivered
1417,Standard,15,delivered
1418,Standard,7,delivered
1419,Standard,23,delivered
1420,Standard,25,delivered
1421,Standard,28,delivered
1422,Express,15,delivered
1423,Standard,15,delivered
1424,Standard,11,delivered
1425,Standard,18,delivered
1426,Standard,13,delivered
1427,Standard,21,delivered
1428,Standard,12,delivered
1429,Standard,26,delivered
1430,Standard,25,delivered
1431,Standard,26,delivered
1432,Standard,16,delivered
1433,Standard,24,delivered
1434,Standard,10,delivered
1435,Standard,31,delivered
1436,Standard,21,delivered
1437,Standard,10,delivered
1438,Standard,22,delivered
1439,Standard,7,delivered
1440,Standard,22,delivered
1441,Standard,22,shipped
1442,Standard,16,delivered
1443,Standard,14,delivered
1444,Standard,23,delivered
1445,Standard,21,delivered
1446,Standard,23,delivered
1447,Standard,23,delivered
1448,Standard,26,delivered
1449,Standard,16,delivered
1450,Standard,54,delivered
1451,Standard,11,delivered
1452,Standard,20,delivered
1453,Standard,21,delivered
1454,Express,16,delivered
1455,Standard,31,delivered
1456,Standard,28,delivered
1457,Express,18,delivered
1458,Express,24,delivered
1459,Standard,24,delivered
1460,Standard,19,delivered
1461,Standard,26,delivered
1462,Standard,30,delivered
1463,Standard,18,delivered
1464,Standard,26,delivered
1465,Standard,21,delivered
1466,Standard,24,delivered
1467,Standard,13,delivered
1468,Standard,29,delivered
1469,Standard,17,delivered
1470,Express,22,delivered
1471,Express,19,delivered
1472,Standard,26,delivered
1473,Standard,10,delivered
1474,Standard,38,delivered
1475,Express,28,delivered
1476,Express,26,delivered
1477,Standard,19,shipped
1478,Standard,35,delivered
1479,Standard,18,delivered
1480,Standard,12,delivered
1481,Standard,26,delivered
1482,Standard,23,delivered
1483,Standard,36,delivered
1484,Standard,31,delivered
1485,Standard,22,delivered
1486,Standard,24,delivered
1487,Standard,32,delivered
1488,Standard,25,delivered
1489,Standard,20,delivered
1490,Standard,21,delivered
1491,Standard,24,delivered
1492,Standard,12,delivered
1493,Standard,28,delivered
1494,Standard,17,delivered
1495,Standard,23,delivered
1496,Standard,21,delivered
1497,Standard,30,delivered
1498,Standard,13,delivered
1499,Standard,16,delivered
1500,Standard,23,delivered
1501,Standard,21,delivered
1502,Standard,21,delivered
1503,Standard,24,delivered
1504,Standard,43,delivered
1505,Standard,39,delivered
1506,Standard,25,delivered
1507,Standard,18,delivered
1508,Standard,17,delivered
1509,Standard,23,delivered
1510,Standard,20,delivered
1511,Standard,9,delivered
1512,Standard,25,delivered
1513,Standard,14,delivered
1514,Standard,19,delivered
1515,Standard,17,delivered
1516,Standard,9,delivered
1517,Standard,49,processing
1518,Standard,21,shipped
1519,Standard,11,delivered
1520,Standard,12,delivered
1521,Standard,20,delivered
1522,Standard,35,delivered
1523,Standard,22,delivered
1524,Standard,28,delivered
1525,Standard,12,delivered
1526,Standard,21,delivered
1527,Standard,22,delivered
1528,Standard,36,delivered
1529,Standard,13,delivered
1530,Standard,21,delivered
1531,Standard,23,delivered
1532,Standard,32,delivered
1533,Standard,33,delivered
1534,Standard,22,delivered
1535,Standard,30,delivered
1536,Standard,30,delivered
1537,Standard,32,delivered
1538,Standard,26,delivered
1539,Standard,30,delivered
1540,Standard,27,delivered
1541,Standard,25,delivered
1542,Standard,23,delivered
1543,Standard,27,delivered
1544,Standard,25,delivered
1545,Standard,21,delivered
1546,Standard,28,delivered
1547,Standard,23,delivered
1548,Standard,32,delivered
1549,Standard,17,delivered
1550,Standard,38,delivered
1551,Standard,8,delivered
1552,Standard,50,delivered
1553,Standard,16,delivered
1554,Standard,18,delivered
1555,Standard,15,delivered
1556,Standard,15,delivered
1557,Standard,26,delivered
1558,Standard,15,delivered
1559,Standard,22,delivered
1560,Standard,22,delivered
1561,Standard,17,delivered
1562,Express,29,delivered
1563,Standard,23,delivered
1564,Standard,26,delivered
1565,Standard,17,delivered
1566,Standard,22,shipped
1567,Standard,12,delivered
1568,Standard,19,delivered
1569,Standard,27,delivered
1570,Standard,17,delivered
1571,Standard,20,delivered
1572,Standard,20,delivered
1573,Standard,13,delivered
1574,Standard,18,delivered
1575,Standard,27,delivered
1576,Standard,29,delivered
1577,Standard,27,delivered
1578,Standard,22,delivered
1579,Standard,22,delivered
1580,Express,24,unavailable
1581,Standard,37,delivered
1582,Standard,32,delivered
1583,Standard,28,processing
1584,Standard,32,delivered
1585,Standard,20,delivered
1586,Standard,28,delivered
1587,Standard,27,delivered
1588,Standard,18,delivered
1589,Standard,13,delivered
1590,Standard,28,delivered
1591,Standard,26,delivered
1592,Standard,27,delivered
1593,Standard,29,delivered
1594,Standard,41,delivered
1595,Standard,38,delivered
1596,Standard,25,delivered
1597,Standard,45,delivered
1598,Standard,19,delivered
1599,Standard,35,delivered
1600,Standard,26,delivered
1601,Standard,13,delivered
1602,Standard,27,delivered
1603,Standard,23,delivered
1604,Standard,25,delivered
1605,Standard,26,processing
1606,Standard,25,delivered
1607,Standard,19,delivered
1608,Standard,33,delivered
1609,Standard,22,delivered
1610,Standard,20,delivered
1611,Standard,27,delivered
1612,Standard,25,delivered
1613,Standard,31,delivered
1614,Standard,24,delivered
1615,Standard,44,delivered
1616,Standard,26,delivered
1617,Standard,30,delivered
1618,Standard,25,delivered
1619,Standard,39,delivered
1620,Standard,21,processing
1621,Standard,23,delivered
1622,Standard,36,delivered
1623,Standard,22,delivered
1624,Standard,30,delivered
1625,Standard,12,delivered
1626,Standard,23,delivered
1627,Standard,36,delivered
1628,Standard,21,delivered
1629,Express,20,delivered
1630,Standard,12,delivered
1631,Standard,27,delivered
1632,Standard,23,delivered
1633,Standard,13,delivered
1634,Standard,30,shipped
1635,Standard,28,delivered
1636,Standard,26,delivered
1637,Standard,25,delivered
1638,Standard,24,delivered
1639,Standard,24,delivered
1640,Standard,29,delivered
1641,Standard,33,delivered
1642,Standard,14,delivered
1643,Standard,12,delivered
1644,Express,27,delivered
1645,Standard,19,delivered
1646,Standard,22,delivered
1647,Standard,35,delivered
1648,Standard,23,delivered
1649,Standard,19,delivered
1650,Standard,16,delivered
1651,Standard,23,delivered
1652,Standard,17,delivered
1653,Standard,26,delivered
1654,Standard,15,delivered
1655,Standard,22,delivered
1656,Standard,12,delivered
1657,Standard,21,delivered
1658,Express,23,delivered
1659,Standard,19,delivered
1660,Standard,21,delivered
1661,Standard,19,delivered
1662,Standard,15,delivered
1663,Standard,23,delivered
1664,Standard,55,delivered
1665,Standard,12,delivered
1666,Standard,28,delivered
1667,Standard,7,delivered
1668,Standard,20,delivered
1669,Standard,27,delivered
1670,Standard,29,delivered
1671,Standard,12,delivered
1672,Standard,34,delivered
1673,Express,21,delivered
1674,Standard,35,delivered
1675,Standard,31,delivered
1676,Standard,24,delivered
1677,Standard,21,delivered
1678,Standard,30,delivered
1679,Standard,16,delivered
1680,Standard,21,delivered
1681,Standard,29,delivered
1682,Standard,14,delivered
1683,Standard,21,delivered
1684,Standard,32,delivered
1685,Standard,23,delivered
1686,Standard,10,delivered
1687,Standard,26,delivered
1688,Standard,29,delivered
1689,Standard,21,delivered
1690,Standard,29,delivered
1691,Standard,26,delivered
1692,Standard,22,delivered
1693,Standard,20,delivered
1694,Standard,24,delivered
1695,Standard,28,delivered
1696,Standard,14,delivered
1697,Standard,21,delivered
1698,Standard,26,delivered
1699,Standard,22,delivered
1700,Standard,30,delivered
1701,Standard,21,delivered
1702,Standard,20,delivered
1703,Standard,11,delivered
1704,Standard,22,delivered
1705,Standard,22,delivered
1706,Standard,18,delivered
1707,Standard,31,delivered
1708,Standard,26,delivered
1709,Standard,22,delivered
1710,Standard,15,delivered
1711,Standard,36,delivered
1712,Standard,21,delivered
1713,Standard,22,delivered
