category_key,seasonal_flag,product_category,parent_category
963,1,health_beauty,Health
964,1,watches_gifts,Watches
965,0,construction_tools_lights,Construction
966,0,garden_tools,Garden
967,0,sports_leisure,Sports
968,0,pet_shop,Pet
969,1,furniture_decor,Furniture
970,0,health_beauty,Health
971,0,health_beauty,Health
972,0,garden_tools,Garden
973,1,telephony,Telephony
974,1,consoles_games,Consoles
975,1,small_appliances_home_oven_and_coffee,Small_Appliances_Home_Oven_And_Coffee
976,0,furniture_decor,Furniture
977,1,toys,Toys
978,0,baby,Baby
979,1,watches_gifts,Watches
980,1,furniture_decor,Furniture
981,0,health_beauty,Health
982,1,telephony,Telephony
983,0,baby,Baby
984,0,pet_shop,Pet
985,1,toys,Toys
986,1,auto,Auto
987,0,fashion_bags_accessories,Fashion
988,0,furniture_decor,Furniture
989,0,cool_stuff,Cool_Stuff
990,1,bed_bath_table,Bed
991,1,electronics,Electronics
992,0,furniture_decor,Furniture
993,1,not found,Bed
994,1,air_conditioning,Air_Conditioning
995,1,bed_bath_table,Bed
996,1,pet_shop,Pet
997,0,auto,Auto
998,0,furniture_decor,Furniture
999,0,sports_leisure,Sports
1000,1,computers_accessories,Computers
1001,0,perfumery,Perfumery
1002,1,sports_leisure,Sports
1003,1,market_place,Market_Place
1004,0,housewares,Housewares
1005,1,housewares,Housewares
1006,1,stationery,Stationery
1007,1,housewares,Housewares
1008,1,perfumery,Perfumery
1009,1,bed_bath_table,Bed
1010,0,furniture_decor,Furniture
1011,1,auto,Auto
1012,1,housewares,Housewares
1013,0,electronics,Electronics
1014,1,food_drink,Food
1015,1,toys,Toys
1016,1,housewares,Housewares
1017,0,agro_industry_and_commerce,Agro
1018,1,garden_tools,Garden
1019,1,electronics,Electronics
1020,1,furniture_decor,Furniture
1021,1,auto,Auto
1022,1,bed_bath_table,Bed
1023,1,cool_stuff,Cool_Stuff
1024,1,sports_leisure,Sports
1025,0,musical_instruments,Musical
1026,0,furniture_decor,Furniture
1027,1,watches_gifts,Watches
1028,1,toys,Toys
1029,0,baby,Baby
1030,1,toys,Toys
1031,0,furniture_decor,Furniture
1032,1,sports_leisure,Sports
1033,1,computers_accessories,Computers
1034,1,computers_accessories,Computers
1035,0,baby,Baby
1036,1,food_drink,Food
1037,0,bed_bath_table,Bed
1038,0,health_beauty,Health
1039,1,furniture_decor,Furniture
1040,1,perfumery,Perfumery
1041,0,watches_gifts,Watches
1042,1,sports_leisure,Sports
1043,0,furniture_decor,Furniture
1044,1,auto,Auto
1045,0,furniture_decor,Furniture
1046,1,electronics,Electronics
1047,1,furniture_decor,Furniture
1048,0,watches_gifts,Watches
1049,1,books_technical,Books
1050,1,stationery,Stationery
1051,0,telephony,Telephony
1052,1,furniture_decor,Furniture
1053,1,luggage_accessories,Luggage
1054,1,computers_accessories,Computers
1055,0,telephony,Telephony
1056,0,home_appliances_2,Home
1057,1,sports_leisure,Sports
1058,1,telephony,Telephony
1059,1,housewares,Housewares
1060,0,not found,Bed
1061,0,computers_accessories,Computers
1062,0,watches_gifts,Watches
1063,1,housewares,Housewares
1064,1,health_beauty,Health
1065,1,baby,Baby
1066,1,fashion_underwear_beach,Fashion
1067,0,not found,Bed
1068,1,computers_accessories,Computers
1069,1,health_beauty,Health
1070,0,fashion_bags_accessories,Fashion
1071,0,stationery,Stationery
1072,1,furniture_decor,Furniture
1073,1,sports_leisure,Sports
1074,1,watches_gifts,Watches
1075,0,auto,Auto
1076,1,auto,Auto
1077,1,sports_leisure,Sports
1078,1,housewares,Housewares
1079,0,baby,Baby
1080,0,bed_bath_table,Bed
1081,0,construction_tools_construction,Construction
1082,1,housewares,Housewares
1083,0,toys,Toys
1084,1,furniture_decor,Furniture
1085,0,sports_leisure,Sports
1086,0,office_furniture,Office
1087,1,furniture_living_room,Furniture
1088,0,furniture_decor,Furniture
1089,1,bed_bath_table,Bed
1090,0,health_beauty,Health
1091,0,sports_leisure,Sports
1092,1,costruction_tools_garden,Costruction
1093,1,food_drink,Food
1094,0,furniture_decor,Furniture
1095,1,perfumery,Perfumery
1096,0,auto,Auto
1097,1,sports_leisure,Sports
1098,1,sports_leisure,Sports
1099,1,computers_accessories,Computers
1100,0,stationery,Stationery
1101,0,pet_shop,Pet
1102,1,bed_bath_table,Bed
1103,0,toys,Toys
1104,0,bed_bath_table,Bed
1105,1,housewares,Housewares
1106,0,stationery,Stationery
1107,0,home_construction,Home
1108,0,bed_bath_table,Bed
1109,0,housewares,Housewares
1110,0,computers_accessories,Computers
1111,1,health_beauty,Health
1112,0,bed_bath_table,Bed
1113,1,not found,Bed
1114,1,sports_leisure,Sports
1115,0,books_general_interest,Books
1116,0,toys,Toys
1117,1,housewares,Housewares
1118,1,furniture_decor,Furniture
1119,1,auto,Auto
1120,1,fashion_bags_accessories,Fashion
1121,1,toys,Toys
1122,0,housewares,Housewares
1123,0,bed_bath_table,Bed
1124,0,fashion_bags_accessories,Fashion
1125,0,home_appliances,Home
1126,1,telephony,Telephony
1127,1,auto,Auto
1128,0,telephony,Telephony
1129,1,fashion_male_clothing,Fashion
1130,0,toys,Toys
1131,0,telephony,Telephony
1132,0,sports_leisure,Sports
1133,0,pet_shop,Pet
1134,1,watches_gifts,Watches
1135,0,watches_gifts,Watches
1136,1,furniture_decor,Furniture
1137,1,bed_bath_table,Bed
1138,0,bed_bath_table,Bed
1139,1,auto,Auto
1140,0,health_beauty,Health
1141,0,sports_leisure,Sports
1142,1,home_appliances,Home
1143,0,auto,Auto
1144,0,health_beauty,Health
1145,0,sports_leisure,Sports
1146,1,cool_stuff,Cool_Stuff
1147,1,telephony,Telephony
1148,0,sports_leisure,Sports
1149,1,home_appliances,Home
1150,1,fashion_bags_accessories,Fashion
1151,1,housewares,Housewares
1152,0,furniture_decor,Furniture
1153,1,perfumery,Perfumery
1154,1,bed_bath_table,Bed
1155,1,garden_tools,Garden
1156,0,telephony,Telephony
1157,0,watches_gifts,Watches
1158,0,telephony,Telephony
1159,0,furniture_decor,Furniture
1160,0,furniture_decor,Furniture
1161,0,telephony,Telephony
1162,1,electronics,Electronics
1163,1,bed_bath_table,Bed
1164,1,fashion_underwear_beach,Fashion
1165,1,construction_tools_construction,Construction
1166,1,furniture_decor,Furniture
1167,0,health_beauty,Health
1168,1,housewares,Housewares
1169,1,fashion_sport,Fashion
1170,1,cool_stuff,Cool_Stuff
1171,1,market_place,Market_Place
1172,0,musical_instruments,Musical
1173,1,telephony,Telephony
1174,1,health_beauty,Health
1175,0,small_appliances,Small_Appliances
1176,0,cool_stuff,Cool_Stuff
1177,0,health_beauty,Health
1178,1,bed_bath_table,Bed
1179,1,electronics,Electronics
1180,1,auto,Auto
1181,1,drinks,Drinks
1182,0,small_appliances,Small_Appliances
1183,0,sports_leisure,Sports
1184,0,bed_bath_table,Bed
1185,0,auto,Auto
1186,0,watches_gifts,Watches
1187,1,toys,Toys
1188,1,perfumery,Perfumery
1189,1,toys,Toys
1190,0,watches_gifts,Watches
1191,1,perfumery,Perfumery
1192,0,baby,Baby
1193,0,not found,Bed
1194,0,perfumery,Perfumery
1195,1,bed_bath_table,Bed
1196,1,fashion_shoes,Fashion
1197,0,consoles_games,Consoles
1198,1,perfumery,Perfumery
1199,1,bed_bath_table,Bed
1200,1,computers_accessories,Computers
1201,0,party_supplies,Party
1202,0,health_beauty,Health
1203,0,bed_bath_table,Bed
1204,0,health_beauty,Health
1205,1,fashion_bags_accessories,Fashion
1206,0,stationery,Stationery
1207,1,fashion_bags_accessories,Fashion
1208,1,furniture_decor,Furniture
1209,1,sports_leisure,Sports
1210,0,watches_gifts,Watches
1211,0,baby,Baby
1212,1,small_appliances,Small_Appliances
1213,1,luggage_accessories,Luggage
1214,0,bed_bath_table,Bed
1215,1,telephony,Telephony
1216,1,sports_leisure,Sports
1217,1,computers_accessories,Computers
1218,0,furniture_decor,Furniture
1219,0,computers_accessories,Computers
1220,1,baby,Baby
1221,0,stationery,Stationery
1222,1,cool_stuff,Cool_Stuff
1223,0,health_beauty,Health
1224,0,housewares,Housewares
1225,1,sports_leisure,Sports
1226,0,auto,Auto
1227,0,health_beauty,Health
1228,0,not found,Bed
1229,0,costruction_tools_garden,Costruction
1230,1,toys,Toys
1231,0,costruction_tools_garden,Costruction
1232,1,computers_accessories,Computers
1233,1,home_appliances,Home
1234,0,stationery,Stationery
1235,1,computers_accessories,Computers
1236,0,musical_instruments,Musical
1237,0,telephony,Telephony
1238,1,perfumery,Perfumery
1239,1,computers_accessories,Computers
1240,1,cool_stuff,Cool_Stuff
1241,0,home_construction,Home
1242,0,furniture_decor,Furniture
1243,1,housewares,Housewares
1244,1,housewares,Housewares
1245,1,bed_bath_table,Bed
1246,1,furniture_decor,Furniture
1247,1,watches_gifts,Watches
1248,0,computers_accessories,Computers
1249,0,furniture_decor,Furniture
1250,1,consoles_games,Consoles
1251,0,watches_gifts,Watches
1252,1,fashion_shoes,Fashion
1253,1,signaling_and_security,Signaling
1254,0,sports_leisure,Sports
1255,0,drinks,Drinks
1256,0,office_furniture,Office
1257,1,furniture_decor,Furniture
1258,0,not found,Bed
1259,0,sports_leisure,Sports
1260,0,bed_bath_table,Bed
1261,1,health_beauty,Health
1262,0,stationery,Stationery
1263,1,fashion_bags_accessories,Fashion
1264,1,fixed_telephony,Fixed_Telephony
1265,0,baby,Baby
1266,0,auto,Auto
1267,0,christmas_supplies,Christmas
1268,1,sports_leisure,Sports
1269,0,auto,Auto
1270,1,sports_leisure,Sports
1271,1,cool_stuff,Cool_Stuff
1272,0,bed_bath_table,Bed
1273,1,toys,Toys
1274,0,health_beauty,Health
1275,0,stationery,Stationery
1276,0,bed_bath_table,Bed
1277,1,furniture_decor,Furniture
1278,0,auto,Auto
1279,1,furniture_decor,Furniture
1280,1,bed_bath_table,Bed
1281,0,sports_leisure,Sports
1282,1,sports_leisure,Sports
1283,0,housewares,Housewares
1284,1,consoles_games,Consoles
1285,0,audio,Audio
1286,0,not found,Bed
1287,1,not found,Bed
1288,0,stationery,Stationery
1289,1,housewares,Housewares
1290,1,not found,Bed
1291,1,small_appliances,Small_Appliances
1292,0,toys,Toys
1293,0,health_beauty,Health
1294,1,computers_accessories,Computers
1295,0,baby,Baby
1296,0,fashion_bags_accessories,Fashion
1297,0,computers_accessories,Computers
1298,1,auto,Auto
1299,0,housewares,Housewares
1300,1,small_appliances,Small_Appliances
1301,0,health_beauty,Health
1302,1,health_beauty,Health
1303,0,auto,Auto
1304,1,baby,Baby
1305,1,toys,Toys
1306,0,luggage_accessories,Luggage
1307,0,bed_bath_table,Bed
1308,1,drinks,Drinks
1309,0,fashion_shoes,Fashion
1310,1,furniture_decor,Furniture
1311,0,home_appliances,Home
1312,1,furniture_decor,Furniture
1313,1,stationery,Stationery
1314,1,baby,Baby
1315,1,computers_accessories,Computers
1316,0,housewares,Housewares
1317,0,sports_leisure,Sports
1318,1,stationery,Stationery
1319,0,computers_accessories,Computers
1320,1,home_appliances,Home
1321,1,sports_leisure,Sports
1322,1,books_general_interest,Books
1323,1,housewares,Housewares
1324,1,health_beauty,Health
1325,1,fashion_shoes,Fashion
1326,0,watches_gifts,Watches
1327,0,housewares,Housewares
1328,0,sports_leisure,Sports
1329,1,watches_gifts,Watches
1330,0,telephony,Telephony
1331,1,furniture_decor,Furniture
1332,1,computers_accessories,Computers
1333,1,telephony,Telephony
1334,1,stationery,Stationery
1335,1,cool_stuff,Cool_Stuff
1336,0,cool_stuff,Cool_Stuff
1337,0,health_beauty,Health
1338,0,furniture_decor,Furniture
1339,1,cool_stuff,Cool_Stuff
1340,0,housewares,Housewares
1341,0,bed_bath_table,Bed
1342,1,sports_leisure,Sports
1343,1,health_beauty,Health
1344,1,sports_leisure,Sports
1345,1,furniture_decor,Furniture
1346,1,sports_leisure,Sports
1347,0,pet_shop,Pet
1348,0,cool_stuff,Cool_Stuff
1349,1,computers_accessories,Computers
1350,1,baby,Baby
1351,0,bed_bath_table,Bed
1352,0,housewares,Housewares
1353,1,pet_shop,Pet
1354,0,auto,Auto
1355,0,pet_shop,Pet
1356,1,auto,Auto
1357,1,books_technical,Books
1358,1,consoles_games,Consoles
1359,0,not found,Bed
1360,0,sports_leisure,Sports
1361,1,sports_leisure,Sports
1362,0,home_appliances,Home
1363,1,pet_shop,Pet
1364,0,bed_bath_table,Bed
1365,0,garden_tools,Garden
1366,1,pet_shop,Pet
1367,0,furniture_decor,Furniture
1368,0,toys,Toys
1369,0,auto,Auto
1370,1,bed_bath_table,Bed
1371,1,sports_leisure,Sports
1372,1,furniture_decor,Furniture
1373,1,sports_leisure,Sports
1374,1,sports_leisure,Sports
1375,1,housewares,Housewares
1376,0,telephony,Telephony
1377,1,construction_tools_construction,Construction
1378,1,toys,Toys
1379,0,bed_bath_table,Bed
1380,0,furniture_decor,Furniture
1381,1,furniture_decor,Furniture
1382,0,electronics,Electronics
1383,0,sports_leisure,Sports
1384,0,garden_tools,Garden
1385,0,not found,Bed
1386,1,stationery,Stationery
1387,0,furniture_decor,Furniture
1388,0,telephony,Telephony
1389,0,small_appliances,Small_Appliances
1390,1,toys,Toys
1391,1,health_beauty,Health
1392,1,health_beauty,Health
1393,1,baby,Baby
1394,1,bed_bath_table,Bed
1395,1,watches_gifts,Watches
1396,1,stationery,Stationery
1397,0,telephony,Telephony
1398,1,small_appliances,Small_Appliances
1399,0,sports_leisure,Sports
1400,0,baby,Baby
1401,1,electronics,Electronics
1402,0,auto,Auto
1403,1,sports_leisure,Sports
1404,1,furniture_decor,Furniture
1405,1,bed_bath_table,Bed
1406,0,not found,Bed
1407,0,computers_accessories,Computers
1408,1,telephony,Telephony
1409,0,bed_bath_table,Bed
1410,1,air_conditioning,Air_Conditioning
1411,1,toys,Toys
1412,0,construction_tools_construction,Construction
1413,0,agro_industry_and_commerce,Agro
1414,0,market_place,Market_Place
1415,1,sports_leisure,Sports
1416,1,bed_bath_table,Bed
1417,1,pet_shop,Pet
1418,0,bed_bath_table,Bed
1419,1,office_furniture,Office
1420,1,toys,Toys
1421,0,computers_accessories,Computers
1422,1,furniture_living_room,Furniture
1423,0,auto,Auto
1424,1,health_beauty,Health
1425,0,auto,Auto
1426,1,watches_gifts,Watches
1427,0,perfumery,Perfumery
1428,1,telephony,Telephony
1429,1,auto,Auto
1430,0,air_conditioning,Air_Conditioning
1431,0,telephony,Telephony
1432,0,bed_bath_table,Bed
1433,0,computers_accessories,Computers
1434,0,housewares,Housewares
1435,0,watches_gifts,Watches
1436,0,bed_bath_table,Bed
1437,0,watches_gifts,Watches
1438,0,sports_leisure,Sports
1439,1,computers_accessories,Computers
1440,0,furniture_decor,Furniture
1441,1,bed_bath_table,Bed
1442,0,furniture_living_room,Furniture
1443,1,sports_leisure,Sports
1444,0,housewares,Housewares
1445,1,perfumery,Perfumery
1446,1,housewares,Housewares
1447,0,sports_leisure,Sports
1448,0,housewares,Housewares
1449,0,garden_tools,Garden
1450,1,cool_stuff,Cool_Stuff
1451,0,housewares,Housewares
1452,1,health_beauty,Health
1453,1,housewares,Housewares
1454,0,not found,Bed
1455,1,housewares,Housewares
1456,0,housewares,Housewares
1457,1,health_beauty,Health
1458,0,garden_tools,Garden
1459,1,garden_tools,Garden
1460,1,bed_bath_table,Bed
1461,0,bed_bath_table,Bed
1462,0,baby,Baby
1463,0,sports_leisure,Sports
1464,1,sports_leisure,Sports
1465,1,watches_gifts,Watches
1466,1,toys,Toys
1467,1,luggage_accessories,Luggage
1468,1,bed_bath_table,Bed
1469,0,toys,Toys
1470,0,construction_tools_construction,Construction
1471,1,housewares,Housewares
1472,1,furniture_decor,Furniture
1473,0,stationery,Stationery
1474,0,stationery,Stationery
1475,1,health_beauty,Health
1476,0,health_beauty,Health
1477,0,stationery,Stationery
1478,1,perfumery,Perfumery
1479,0,bed_bath_table,Bed
1480,1,toys,Toys
1481,1,not found,Bed
1482,0,furniture_decor,Furniture
1483,0,electronics,Electronics
1484,1,sports_leisure,Sports
1485,1,fashion_bags_accessories,Fashion
1486,0,bed_bath_table,Bed
1487,0,housewares,Housewares
1488,1,sports_leisure,Sports
1489,1,perfumery,Perfumery
1490,1,fashion_childrens_clothes,Fashion
1491,0,auto,Auto
1492,1,fashion_bags_accessories,Fashion
1493,1,books_technical,Books
1494,0,stationery,Stationery
1495,1,baby,Baby
1496,0,toys,Toys
1497,0,office_furniture,Office
1498,1,computers,Computers
1499,1,sports_leisure,Sports
1500,1,health_beauty,Health
1501,0,computers_accessories,Computers
1502,1,fashion_bags_accessories,Fashion
1503,0,bed_bath_table,Bed
1504,1,toys,Toys
1505,0,health_beauty,Health
1506,0,auto,Auto
1507,1,home_construction,Home
1508,1,bed_bath_table,Bed
1509,0,fashion_bags_accessories,Fashion
1510,1,housewares,Housewares
1511,0,fashion_bags_accessories,Fashion
1512,1,furniture_decor,Furniture
1513,1,stationery,Stationery
1514,1,electronics,Electronics
1515,1,health_beauty,Health
1516,1,consoles_games,Consoles
1517,0,sports_leisure,Sports
1518,1,auto,Auto
1519,0,watches_gifts,Watches
1520,0,health_beauty,Health
1521,0,consoles_games,Consoles
1522,0,toys,Toys
1523,0,perfumery,Perfumery
1524,0,auto,Auto
1525,1,auto,Auto
1526,1,garden_tools,Garden
1527,1,telephony,Telephony
1528,0,furniture_decor,Furniture
1529,0,telephony,Telephony
1530,0,fashion_bags_accessories,Fashion
1531,0,stationery,Stationery
1532,0,not found,Bed
1533,1,bed_bath_table,Bed
1534,0,bed_bath_table,Bed
1535,1,sports_leisure,Sports
1536,0,not found,Bed
1537,0,home_appliances,Home
1538,1,fashion_bags_accessories,Fashion
1539,1,housewares,Housewares
1540,1,toys,Toys
1541,1,toys,Toys
1542,1,sports_leisure,Sports
1543,0,toys,Toys
1544,0,bed_bath_table,Bed
1545,0,furniture_decor,Furniture
1546,0,perfumery,Perfumery
1547,1,home_appliances,Home
1548,1,watches_gifts,Watches
1549,0,auto,Auto
1550,1,office_furniture,Office
1551,1,bed_bath_table,Bed
1552,0,construction_tools_construction,Construction
1553,0,bed_bath_table,Bed
1554,1,housewares,Housewares
1555,0,auto,Auto
1556,1,cool_stuff,Cool_Stuff
1557,0,computers_accessories,Computers
1558,1,not found,Bed
1559,1,bed_bath_table,Bed
1560,0,bed_bath_table,Bed
1561,0,housewares,Housewares
1562,1,health_beauty,Health
1563,0,stationery,Stationery
1564,1,sports_leisure,Sports
1565,1,pet_shop,Pet
1566,1,stationery,Stationery
1567,1,computers_accessories,Computers
1568,1,cool_stuff,Cool_Stuff
1569,1,sports_leisure,Sports
1570,0,baby,Baby
1571,1,housewares,Housewares
1572,1,toys,Toys
1573,0,sports_leisure,Sports
1574,0,health_beauty,Health
1575,0,sports_leisure,Sports
1576,1,market_place,Market_Place
1577,1,telephony,Telephony
1578,1,air_conditioning,Air_Conditioning
1579,1,furniture_decor,Furniture
1580,0,watches_gifts,Watches
1581,0,furniture_decor,Furniture
1582,1,watches_gifts,Watches
1583,0,bed_bath_table,Bed
1584,1,costruction_tools_garden,Costruction
1585,1,sports_leisure,Sports
1586,0,garden_tools,Garden
1587,0,fashion_shoes,Fashion
1588,1,furniture_living_room,Furniture
1589,0,dvds_blu_ray,Dvds
1590,0,musical_instruments,Musical
1591,1,telephony,Telephony
1592,1,air_conditioning,Air_Conditioning
1593,0,auto,Auto
1594,0,auto,Auto
1595,1,perfumery,Perfumery
1596,0,not found,Bed
1597,1,computers_accessories,Computers
1598,1,health_beauty,Health
1599,1,telephony,Telephony
1600,1,baby,Baby
1601,1,art,Art
1602,1,baby,Baby
1603,1,perfumery,Perfumery
1604,0,pet_shop,Pet
1605,0,health_beauty,Health
1606,0,telephony,Telephony
1607,0,sports_leisure,Sports
1608,1,housewares,Housewares
1609,0,electronics,Electronics
1610,1,sports_leisure,Sports
1611,0,sports_leisure,Sports
1612,0,furniture_decor,Furniture
1613,1,auto,Auto
1614,1,toys,Toys
